dimension=1388
startCityIndex=City(index=0, x=0.0, y=131.0)
1314 -> 1213
1213 -> 1058
1058 -> 1146
1146 -> 108
108 -> 667
667 -> 1298
1298 -> 416
416 -> 843
843 -> 14
14 -> 426
426 -> 1010
1010 -> 402
402 -> 272
272 -> 67
67 -> 661
661 -> 768
768 -> 124
124 -> 144
144 -> 782
782 -> 360
360 -> 835
835 -> 614
614 -> 290
290 -> 830
830 -> 791
791 -> 433
433 -> 683
683 -> 864
864 -> 862
862 -> 1240
1240 -> 102
102 -> 1278
1278 -> 314
314 -> 932
932 -> 734
734 -> 1094
1094 -> 222
222 -> 964
964 -> 588
588 -> 806
806 -> 1210
1210 -> 325
325 -> 663
663 -> 1136
1136 -> 444
444 -> 1085
1085 -> 1112
1112 -> 824
824 -> 866
866 -> 490
490 -> 61
61 -> 1107
1107 -> 404
404 -> 1321
1321 -> 58
58 -> 533
533 -> 439
439 -> 538
538 -> 478
478 -> 992
992 -> 1286
1286 -> 1182
1182 -> 495
495 -> 1093
1093 -> 509
509 -> 546
546 -> 989
989 -> 757
757 -> 582
582 -> 1135
1135 -> 145
145 -> 636
636 -> 328
328 -> 679
679 -> 678
678 -> 958
958 -> 762
762 -> 840
840 -> 23
23 -> 238
238 -> 894
894 -> 901
901 -> 122
122 -> 1209
1209 -> 1348
1348 -> 963
963 -> 943
943 -> 1100
1100 -> 1115
1115 -> 720
720 -> 906
906 -> 1247
1247 -> 125
125 -> 698
698 -> 1185
1185 -> 982
982 -> 1358
1358 -> 299
299 -> 435
435 -> 377
377 -> 462
462 -> 597
597 -> 398
398 -> 152
152 -> 164
164 -> 1177
1177 -> 1032
1032 -> 312
312 -> 35
35 -> 46
46 -> 279
279 -> 430
430 -> 788
788 -> 1023
1023 -> 1026
1026 -> 486
486 -> 910
910 -> 62
62 -> 295
295 -> 976
976 -> 973
973 -> 255
255 -> 243
243 -> 1024
1024 -> 1242
1242 -> 1313
1313 -> 601
601 -> 447
447 -> 668
668 -> 369
369 -> 1045
1045 -> 310
310 -> 396
396 -> 715
715 -> 1180
1180 -> 774
774 -> 833
833 -> 476
476 -> 749
749 -> 215
215 -> 632
632 -> 591
591 -> 175
175 -> 1203
1203 -> 241
241 -> 240
240 -> 471
471 -> 99
99 -> 355
355 -> 195
195 -> 565
565 -> 988
988 -> 776
776 -> 642
642 -> 750
750 -> 1235
1235 -> 186
186 -> 752
752 -> 131
131 -> 748
748 -> 336
336 -> 331
331 -> 798
798 -> 221
221 -> 660
660 -> 977
977 -> 978
978 -> 884
884 -> 710
710 -> 897
897 -> 502
502 -> 1037
1037 -> 1373
1373 -> 1294
1294 -> 171
171 -> 34
34 -> 1079
1079 -> 327
327 -> 448
448 -> 718

dimension=1388
startCityIndex=City(index=0, x=0.0, y=131.0)
distance=164131.68016762048
path:
0 -> 642
642 -> 286
286 -> 945
945 -> 439
439 -> 1355
1355 -> 946
946 -> 525
525 -> 557
557 -> 341
341 -> 383
383 -> 266
266 -> 166
166 -> 187
187 -> 739
739 -> 446
446 -> 482
482 -> 1230
1230 -> 24
24 -> 1185
1185 -> 137
137 -> 404
404 -> 114
114 -> 541
541 -> 1294
1294 -> 326
326 -> 213
213 -> 327
327 -> 1222
1222 -> 221
221 -> 1290
1290 -> 1073
1073 -> 422
422 -> 873
873 -> 688
688 -> 448
448 -> 124
124 -> 1064
1064 -> 1333
1333 -> 62
62 -> 976
976 -> 913
913 -> 996
996 -> 582
582 -> 1268
1268 -> 1211
1211 -> 529
529 -> 59
59 -> 1043
1043 -> 1371
1371 -> 511
511 -> 49
49 -> 1273
1273 -> 425
425 -> 156
156 -> 311
311 -> 66
66 -> 792
792 -> 1145
1145 -> 972
972 -> 856
856 -> 1005
1005 -> 308
308 -> 1283
1283 -> 1384
1384 -> 5
5 -> 607
607 -> 125
125 -> 1087
1087 -> 540
540 -> 962
962 -> 246
246 -> 391
391 -> 1334
1334 -> 467
467 -> 320
320 -> 361
361 -> 1258
1258 -> 406
406 -> 385
385 -> 1321
1321 -> 1328
1328 -> 413
413 -> 275
275 -> 172
172 -> 395
395 -> 616
616 -> 218
218 -> 294
294 -> 861
861 -> 1180
1180 -> 674
674 -> 1299
1299 -> 922
922 -> 472
472 -> 354
354 -> 1295
1295 -> 778
778 -> 255
255 -> 1100
1100 -> 235
235 -> 940
940 -> 904
904 -> 868
868 -> 98
98 -> 1
1 -> 1252
1252 -> 1359
1359 -> 1041
1041 -> 580
580 -> 576
576 -> 117
117 -> 1093
1093 -> 236
236 -> 647
647 -> 939
939 -> 1368
1368 -> 834
834 -> 547
547 -> 898
898 -> 449
449 -> 497
497 -> 1070
1070 -> 306
306 -> 1054
1054 -> 991
991 -> 773
773 -> 440
440 -> 1119
1119 -> 797
797 -> 29
29 -> 934
934 -> 1305
1305 -> 1259
1259 -> 1360
1360 -> 765
765 -> 515
515 -> 1238
1238 -> 35
35 -> 409
409 -> 378
378 -> 69
69 -> 79
79 -> 53
53 -> 88
88 -> 20
20 -> 71
71 -> 170
170 -> 879
879 -> 99
99 -> 632
632 -> 654
654 -> 1205
1205 -> 669
669 -> 233
233 -> 1257
1257 -> 609
609 -> 1202
1202 -> 1216
1216 -> 1132
1132 -> 953
953 -> 801
801 -> 261
261 -> 735
735 -> 579
579 -> 288
288 -> 495
495 -> 1309
1309 -> 1293
1293 -> 672
672 -> 643
643 -> 559
559 -> 1301
1301 -> 569
569 -> 506
506 -> 479
479 -> 465
465 -> 1285
1285 -> 37
37 -> 109
109 -> 332
332 -> 16
16 -> 775
775 -> 1063
1063 -> 949
949 -> 348
348 -> 204
204 -> 543
543 -> 339
339 -> 1250
1250 -> 1107
1107 -> 1279
1279 -> 846
846 -> 176
176 -> 304
304 -> 1310
1310 -> 92
92 -> 852
852 -> 531
531 -> 426
426 -> 366
366 -> 1195
1195 -> 749
749 -> 1099
1099 -> 1102
1102 -> 813
813 -> 174
174 -> 1164
1164 -> 1358
1358 -> 118
118 -> 315
315 -> 628
628 -> 1225
1225 -> 820
820 -> 1324
1324 -> 838
838 -> 1317
1317 -> 909
909 -> 212
212 -> 309
309 -> 19
19 -> 202
202 -> 1336
1336 -> 436
436 -> 905
905 -> 1276
1276 -> 1340
1340 -> 678
678 -> 936
936 -> 614
614 -> 267
267 -> 2
2 -> 208
208 -> 195
195 -> 1036
1036 -> 363
363 -> 876
876 -> 1060
1060 -> 1385
1385 -> 822
822 -> 1292
1292 -> 743
743 -> 408
408 -> 694
694 -> 772
772 -> 1012
1012 -> 61
61 -> 379
379 -> 1103
1103 -> 652
652 -> 848
848 -> 1009
1009 -> 884
884 -> 192
192 -> 51
51 -> 1197
1197 -> 1348
1348 -> 599
599 -> 89
89 -> 821
821 -> 300
300 -> 454
454 -> 1004
1004 -> 1008
1008 -> 224
224 -> 44
44 -> 237
237 -> 1329
1329 -> 673
673 -> 1128
1128 -> 415
415 -> 115
115 -> 698
698 -> 1242
1242 -> 1189
1189 -> 625
625 -> 1109
1109 -> 1249
1249 -> 39
39 -> 1148
1148 -> 941
941 -> 1072
1072 -> 1251
1251 -> 615
615 -> 216
216 -> 766
766 -> 971
971 -> 995
995 -> 893
893 -> 593
593 -> 636
636 -> 587
587 -> 279
279 -> 700
700 -> 612
612 -> 1181
1181 -> 989
989 -> 950
950 -> 1033
1033 -> 1019
1019 -> 185
185 -> 886
886 -> 1156
1156 -> 1020
1020 -> 207
207 -> 592
592 -> 689
689 -> 168
168 -> 716
716 -> 782
782 -> 1377
1377 -> 839
839 -> 1341
1341 -> 466
466 -> 450
450 -> 795
795 -> 990
990 -> 803
803 -> 729
729 -> 1045
1045 -> 239
239 -> 963
963 -> 474
474 -> 451
451 -> 866
866 -> 253
253 -> 610
610 -> 1200
1200 -> 1137
1137 -> 1223
1223 -> 186
186 -> 345
345 -> 136
136 -> 323
323 -> 713
713 -> 382
382 -> 581
581 -> 626
626 -> 1108
1108 -> 419
419 -> 329
329 -> 1379
1379 -> 1366
1366 -> 1312
1312 -> 268
268 -> 331
331 -> 251
251 -> 1253
1253 -> 81
81 -> 272
272 -> 617
617 -> 890
890 -> 1067
1067 -> 744
744 -> 662
662 -> 943
943 -> 602
602 -> 1173
1173 -> 738
738 -> 1142
1142 -> 814
814 -> 217
217 -> 141
141 -> 282
282 -> 977
977 -> 100
100 -> 247
247 -> 565
565 -> 869
869 -> 133
133 -> 1006
1006 -> 1171
1171 -> 1025
1025 -> 1196
1196 -> 1320
1320 -> 507
507 -> 902
902 -> 490
490 -> 445
445 -> 584
584 -> 510
510 -> 641
641 -> 453
453 -> 305
305 -> 591
591 -> 646
646 -> 815
815 -> 313
313 -> 1335
1335 -> 1048
1048 -> 372
372 -> 1327
1327 -> 714
714 -> 992
992 -> 441
441 -> 705
705 -> 296
296 -> 70
70 -> 369
369 -> 48
48 -> 452
452 -> 359
359 -> 1106
1106 -> 851
851 -> 933
933 -> 748
748 -> 198
198 -> 817
817 -> 1313
1313 -> 243
243 -> 463
463 -> 874
874 -> 431
431 -> 373
373 -> 686
686 -> 804
804 -> 728
728 -> 447
447 -> 840
840 -> 277
277 -> 104
104 -> 1130
1130 -> 245
245 -> 1209
1209 -> 1229
1229 -> 153
153 -> 75
75 -> 1347
1347 -> 234
234 -> 42
42 -> 756
756 -> 487
487 -> 1316
1316 -> 135
135 -> 56
56 -> 1065
1065 -> 575
575 -> 190
190 -> 128
128 -> 983
983 -> 143
143 -> 74
74 -> 701
701 -> 353
353 -> 1184
1184 -> 741
741 -> 1343
1343 -> 1375
1375 -> 242
242 -> 903
903 -> 1234
1234 -> 811
811 -> 897
897 -> 1083
1083 -> 1013
1013 -> 1088
1088 -> 611
611 -> 83
83 -> 1037
1037 -> 1298
1298 -> 818
818 -> 516
516 -> 244
244 -> 97
97 -> 1177
1177 -> 1167
1167 -> 631
631 -> 855
855 -> 1035
1035 -> 1367
1367 -> 1057
1057 -> 43
43 -> 374
374 -> 762
762 -> 111
111 -> 1134
1134 -> 1161
1161 -> 571
571 -> 985
985 -> 891
891 -> 412
412 -> 175
175 -> 812
812 -> 1339
1339 -> 1265
1265 -> 677
677 -> 780
780 -> 473
473 -> 319
319 -> 411
411 -> 1362
1362 -> 969
969 -> 155
155 -> 257
257 -> 787
787 -> 386
386 -> 796
796 -> 1235
1235 -> 831
831 -> 498
498 -> 563
563 -> 1302
1302 -> 1151
1151 -> 926
926 -> 670
670 -> 901
901 -> 105
105 -> 1049
1049 -> 1363
1363 -> 1193
1193 -> 189
189 -> 634
634 -> 152
152 -> 390
390 -> 644
644 -> 951
951 -> 455
455 -> 1071
1071 -> 942
942 -> 1074
1074 -> 58
58 -> 1163
1163 -> 470
470 -> 1157
1157 -> 1095
1095 -> 660
660 -> 430
430 -> 399
399 -> 808
808 -> 1245
1245 -> 958
958 -> 1042
1042 -> 552
552 -> 967
967 -> 1081
1081 -> 572
572 -> 721
721 -> 619
619 -> 1227
1227 -> 206
206 -> 240
240 -> 1337
1337 -> 1349
1349 -> 981
981 -> 826
826 -> 1318
1318 -> 825
825 -> 119
119 -> 435
435 -> 492
492 -> 606
606 -> 679
679 -> 477
477 -> 1270
1270 -> 1165
1165 -> 471
471 -> 149
149 -> 770
770 -> 777
777 -> 707
707 -> 872
872 -> 293
293 -> 352
352 -> 1241
1241 -> 1207
1207 -> 225
225 -> 416
416 -> 94
94 -> 734
734 -> 1365
1365 -> 1075
1075 -> 842
842 -> 725
725 -> 1263
1263 -> 880
880 -> 685
685 -> 854
854 -> 503
503 -> 1352
1352 -> 1172
1172 -> 1056
1056 -> 211
211 -> 403
403 -> 706
706 -> 1254
1254 -> 947
947 -> 789
789 -> 1326
1326 -> 1342
1342 -> 865
865 -> 376
376 -> 264
264 -> 900
900 -> 906
906 -> 835
835 -> 1076
1076 -> 774
774 -> 295
295 -> 60
60 -> 850
850 -> 534
534 -> 505
505 -> 509
509 -> 1131
1131 -> 914
914 -> 73
73 -> 95
95 -> 1289
1289 -> 1244
1244 -> 682
682 -> 648
648 -> 1023
1023 -> 223
223 -> 1059
1059 -> 52
52 -> 598
598 -> 1146
1146 -> 1266
1266 -> 1344
1344 -> 1066
1066 -> 1204
1204 -> 1050
1050 -> 1026
1026 -> 177
177 -> 763
763 -> 769
769 -> 1262
1262 -> 388
388 -> 722
722 -> 512
512 -> 730
730 -> 1089
1089 -> 384
384 -> 1179
1179 -> 318
318 -> 755
755 -> 768
768 -> 637
637 -> 349
349 -> 131
131 -> 788
788 -> 203
203 -> 179
179 -> 285
285 -> 1031
1031 -> 27
27 -> 1287
1287 -> 276
276 -> 601
601 -> 1086
1086 -> 1127
1127 -> 858
858 -> 522
522 -> 915
915 -> 720
720 -> 46
46 -> 496
496 -> 1228
1228 -> 1027
1027 -> 1034
1034 -> 786
786 -> 86
86 -> 750
750 -> 1201
1201 -> 107
107 -> 508
508 -> 183
183 -> 656
656 -> 1068
1068 -> 578
578 -> 250
250 -> 67
67 -> 828
828 -> 798
798 -> 888
888 -> 964
964 -> 1194
1194 -> 370
370 -> 146
146 -> 351
351 -> 65
65 -> 488
488 -> 931
931 -> 1219
1219 -> 1118
1118 -> 832
832 -> 608
608 -> 222
222 -> 387
387 -> 1369
1369 -> 883
883 -> 847
847 -> 1296
1296 -> 292
292 -> 965
965 -> 754
754 -> 683
683 -> 924
924 -> 530
530 -> 1388
1388 -> 600
600 -> 1129
1129 -> 469
469 -> 338
338 -> 140
140 -> 553
553 -> 87
87 -> 381
381 -> 68
68 -> 732
732 -> 160
160 -> 55
55 -> 805
805 -> 597
597 -> 314
314 -> 494
494 -> 1381
1381 -> 418
418 -> 101
101 -> 1001
1001 -> 910
910 -> 1350
1350 -> 365
365 -> 863
863 -> 1160
1160 -> 346
346 -> 988
988 -> 695
695 -> 810
810 -> 1231
1231 -> 184
184 -> 740
740 -> 1300
1300 -> 273
273 -> 703
703 -> 400
400 -> 362
362 -> 986
986 -> 499
499 -> 121
121 -> 1387
1387 -> 290
290 -> 1284
1284 -> 278
278 -> 360
360 -> 1286
1286 -> 227
227 -> 862
862 -> 655
655 -> 157
157 -> 1121
1121 -> 1239
1239 -> 1322
1322 -> 1330
1330 -> 424
424 -> 577
577 -> 1376
1376 -> 546
546 -> 1255
1255 -> 928
928 -> 1213
1213 -> 1117
1117 -> 289
289 -> 731
731 -> 708
708 -> 1169
1169 -> 154
154 -> 528
528 -> 303
303 -> 1069
1069 -> 1372
1372 -> 882
882 -> 38
38 -> 640
640 -> 719
719 -> 1206
1206 -> 407
407 -> 1325
1325 -> 200
200 -> 526
526 -> 954
954 -> 550
550 -> 23
23 -> 1192
1192 -> 791
791 -> 633
633 -> 747
747 -> 849
849 -> 476
476 -> 456
456 -> 658
658 -> 1096
1096 -> 421
421 -> 103
103 -> 560
560 -> 622
622 -> 414
414 -> 1112
1112 -> 549
549 -> 1232
1232 -> 1383
1383 -> 182
182 -> 367
367 -> 918
918 -> 718
718 -> 1158
1158 -> 393
393 -> 867
867 -> 596
596 -> 1382
1382 -> 197
197 -> 18
18 -> 10
10 -> 746
746 -> 1122
1122 -> 468
468 -> 1221
1221 -> 603
603 -> 624
624 -> 485
485 -> 894
894 -> 429
429 -> 138
138 -> 1168
1168 -> 1174
1174 -> 574
574 -> 1280
1280 -> 925
925 -> 524
524 -> 651
651 -> 501
501 -> 978
978 -> 675
675 -> 1199
1199 -> 760
760 -> 178
178 -> 364
364 -> 758
758 -> 1256
1256 -> 709
709 -> 502
502 -> 287
287 -> 483
483 -> 1058
1058 -> 532
532 -> 8
8 -> 1370
1370 -> 745
745 -> 274
274 -> 793
793 -> 1297
1297 -> 3
3 -> 639
639 -> 1247
1247 -> 380
380 -> 853
853 -> 1115
1115 -> 280
280 -> 36
36 -> 927
927 -> 144
144 -> 859
859 -> 878
878 -> 1111
1111 -> 554
554 -> 568
568 -> 980
980 -> 491
491 -> 1136
1136 -> 1386
1386 -> 1097
1097 -> 827
827 -> 214
214 -> 1003
1003 -> 613
613 -> 1039
1039 -> 987
987 -> 343
343 -> 692
692 -> 14
14 -> 432
432 -> 1374
1374 -> 357
357 -> 1116
1116 -> 342
342 -> 1046
1046 -> 523
523 -> 802
802 -> 1357
1357 -> 64
64 -> 1155
1155 -> 1015
1015 -> 1304
1304 -> 1021
1021 -> 829
829 -> 1240
1240 -> 1139
1139 -> 1029
1029 -> 256
256 -> 181
181 -> 558
558 -> 307
307 -> 932
932 -> 663
663 -> 1346
1346 -> 9
9 -> 860
860 -> 1125
1125 -> 717
717 -> 999
999 -> 45
45 -> 1220
1220 -> 993
993 -> 173
173 -> 712
712 -> 159
159 -> 1055
1055 -> 1144
1144 -> 405
405 -> 1170
1170 -> 78
78 -> 396
396 -> 90
90 -> 11
11 -> 889
889 -> 1315
1315 -> 113
113 -> 6
6 -> 968
968 -> 437
437 -> 13
13 -> 514
514 -> 322
322 -> 347
347 -> 635
635 -> 659
659 -> 238
238 -> 371
371 -> 1149
1149 -> 573
573 -> 761
761 -> 875
875 -> 895
895 -> 76
76 -> 402
402 -> 970
970 -> 961
961 -> 583
583 -> 180
180 -> 301
301 -> 1104
1104 -> 1233
1233 -> 537
537 -> 458
458 -> 26
26 -> 681
681 -> 398
398 -> 653
653 -> 1114
1114 -> 1307
1307 -> 960
960 -> 1120
1120 -> 302
302 -> 790
790 -> 671
671 -> 564
564 -> 262
262 -> 1190
1190 -> 1243
1243 -> 998
998 -> 1191
1191 -> 108
108 -> 54
54 -> 620
620 -> 833
833 -> 475
475 -> 142
142 -> 112
112 -> 321
321 -> 1212
1212 -> 723
723 -> 911
911 -> 150
150 -> 908
908 -> 462
462 -> 316
316 -> 604
604 -> 134
134 -> 1110
1110 -> 1308
1308 -> 1094
1094 -> 1062
1062 -> 881
881 -> 1000
1000 -> 1126
1126 -> 623
623 -> 959
959 -> 784
784 -> 231
231 -> 938
938 -> 907
907 -> 517
517 -> 715
715 -> 586
586 -> 336
336 -> 72
72 -> 148
148 -> 806
806 -> 1380
1380 -> 297
297 -> 199
199 -> 627
627 -> 442
442 -> 130
130 -> 194
194 -> 1186
1186 -> 841
841 -> 1282
1282 -> 1236
1236 -> 310
310 -> 325
325 -> 392
392 -> 974
974 -> 519
519 -> 1138
1138 -> 837
837 -> 785
785 -> 480
480 -> 28
28 -> 47
47 -> 649
649 -> 397
397 -> 629
629 -> 1178
1178 -> 77
77 -> 948
948 -> 191
191 -> 120
120 -> 702
702 -> 312
312 -> 923
923 -> 555
555 -> 885
885 -> 1018
1018 -> 481
481 -> 1085
1085 -> 410
410 -> 824
824 -> 621
621 -> 916
916 -> 377
377 -> 912
912 -> 690
690 -> 800
800 -> 1323
1323 -> 1319
1319 -> 919
919 -> 1166
1166 -> 1306
1306 -> 91
91 -> 1338
1338 -> 1016
1016 -> 676
676 -> 1123
1123 -> 1332
1332 -> 171
171 -> 337
337 -> 771
771 -> 518
518 -> 1176
1176 -> 1040
1040 -> 966
966 -> 899
899 -> 281
281 -> 892
892 -> 500
500 -> 1345
1345 -> 196
196 -> 799
799 -> 982
982 -> 358
358 -> 291
291 -> 464
464 -> 1264
1264 -> 691
691 -> 15
15 -> 478
478 -> 249
249 -> 548
548 -> 457
457 -> 260
260 -> 638
638 -> 1361
1361 -> 710
710 -> 1143
1143 -> 1364
1364 -> 147
147 -> 1217
1217 -> 205
205 -> 1182
1182 -> 219
219 -> 123
123 -> 269
269 -> 1303
1303 -> 561
561 -> 1208
1208 -> 896
896 -> 666
666 -> 711
711 -> 1150
1150 -> 930
930 -> 394
394 -> 17
17 -> 438
438 -> 1084
1084 -> 1353
1353 -> 667
667 -> 997
997 -> 650
650 -> 605
605 -> 158
158 -> 687
687 -> 220
220 -> 259
259 -> 1080
1080 -> 570
570 -> 645
645 -> 344
344 -> 126
126 -> 110
110 -> 1162
1162 -> 1140
1140 -> 228
228 -> 1271
1271 -> 877
877 -> 484
484 -> 1090
1090 -> 226
226 -> 759
759 -> 201
201 -> 1288
1288 -> 1153
1153 -> 779
779 -> 979
979 -> 585
585 -> 263
263 -> 1214
1214 -> 265
265 -> 193
193 -> 254
254 -> 536
536 -> 724
724 -> 209
209 -> 229
229 -> 7
7 -> 975
975 -> 389
389 -> 776
776 -> 994
994 -> 661
661 -> 726
726 -> 85
85 -> 328
328 -> 1024
1024 -> 567
567 -> 520
520 -> 1135
1135 -> 165
165 -> 1105
1105 -> 317
317 -> 122
122 -> 460
460 -> 32
32 -> 1044
1044 -> 355
355 -> 486
486 -> 1188
1188 -> 545
545 -> 699
699 -> 1007
1007 -> 350
350 -> 566
566 -> 82
82 -> 1047
1047 -> 1260
1260 -> 1183
1183 -> 161
161 -> 324
324 -> 819
819 -> 210
210 -> 40
40 -> 401
401 -> 1101
1101 -> 757
757 -> 1051
1051 -> 1159
1159 -> 1078
1078 -> 271
271 -> 420
420 -> 80
80 -> 1002
1002 -> 252
252 -> 1277
1277 -> 1022
1022 -> 1246
1246 -> 1030
1030 -> 693
693 -> 680
680 -> 513
513 -> 1124
1124 -> 1154
1154 -> 163
163 -> 783
783 -> 1356
1356 -> 727
727 -> 1187
1187 -> 270
270 -> 1133
1133 -> 127
127 -> 544
544 -> 96
96 -> 423
423 -> 299
299 -> 753
753 -> 751
751 -> 129
129 -> 12
12 -> 298
298 -> 102
102 -> 1278
1278 -> 164
164 -> 535
535 -> 618
618 -> 1274
1274 -> 283
283 -> 1038
1038 -> 956
956 -> 781
781 -> 33
33 -> 162
162 -> 538
538 -> 1032
1032 -> 241
241 -> 493
493 -> 1082
1082 -> 50
50 -> 1267
1267 -> 1147
1147 -> 434
434 -> 1291
1291 -> 106
106 -> 1175
1175 -> 527
527 -> 1237
1237 -> 443
443 -> 330
330 -> 232
232 -> 1011
1011 -> 589
589 -> 1053
1053 -> 551
551 -> 1354
1354 -> 334
334 -> 533
533 -> 668
668 -> 764
764 -> 25
25 -> 34
34 -> 1210
1210 -> 335
335 -> 1198
1198 -> 1314
1314 -> 368
368 -> 1091
1091 -> 704
704 -> 871
871 -> 444
444 -> 1281
1281 -> 433
433 -> 1203
1203 -> 830
830 -> 816
816 -> 737
737 -> 230
230 -> 752
752 -> 1098
1098 -> 1092
1092 -> 1226
1226 -> 21
21 -> 630
630 -> 562
562 -> 935
935 -> 521
521 -> 1014
1014 -> 539
539 -> 542
542 -> 957
957 -> 93
93 -> 920
920 -> 1261
1261 -> 1272
1272 -> 31
31 -> 63
63 -> 258
258 -> 887
887 -> 333
333 -> 657
657 -> 1077
1077 -> 665
665 -> 843
843 -> 1311
1311 -> 1079
1079 -> 30
30 -> 504
504 -> 590
590 -> 1061
1061 -> 742
742 -> 1113
1113 -> 556
556 -> 461
461 -> 1218
1218 -> 973
973 -> 696
696 -> 929
929 -> 356
356 -> 248
248 -> 459
459 -> 664
664 -> 1224
1224 -> 22
22 -> 736
736 -> 284
284 -> 870
870 -> 1331
1331 -> 1351
1351 -> 1017
1017 -> 955
955 -> 1141
1141 -> 139
139 -> 1269
1269 -> 1152
1152 -> 417
417 -> 937
937 -> 1275
1275 -> 767
767 -> 84
84 -> 595
595 -> 823
823 -> 167
167 -> 41
41 -> 375
375 -> 340
340 -> 921
921 -> 864
864 -> 145
145 -> 944
944 -> 1028
1028 -> 215
215 -> 151
151 -> 588
588 -> 697
697 -> 836
836 -> 169
169 -> 952
952 -> 4
4 -> 1378
1378 -> 984
984 -> 1248
1248 -> 57
57 -> 794
794 -> 594
594 -> 1215
1215 -> 807
807 -> 489
489 -> 1010
1010 -> 1373
1373 -> 428
428 -> 733
733 -> 188
188 -> 116
116 -> 845
845 -> 132
132 -> 427
427 -> 917
917 -> 857
857 -> 1052
1052 -> 809
809 -> 684
684 -> 844

dimension=1388
startCityIndex=City(index=0, x=0.0, y=131.0)
distance=164248.323920037
path:
0 -> 260
260 -> 876
876 -> 13
13 -> 1300
1300 -> 29
29 -> 1169
1169 -> 1278
1278 -> 1252
1252 -> 482
482 -> 819
819 -> 1046
1046 -> 1384
1384 -> 1152
1152 -> 565
565 -> 1205
1205 -> 1336
1336 -> 304
304 -> 608
608 -> 687
687 -> 68
68 -> 1138
1138 -> 4
4 -> 1162
1162 -> 960
960 -> 1191
1191 -> 994
994 -> 133
133 -> 539
539 -> 567
567 -> 341
341 -> 696
696 -> 342
342 -> 348
348 -> 391
391 -> 377
377 -> 638
638 -> 526
526 -> 765
765 -> 179
179 -> 712
712 -> 855
855 -> 381
381 -> 1322
1322 -> 107
107 -> 350
350 -> 1369
1369 -> 904
904 -> 317
317 -> 1013
1013 -> 428
428 -> 970
970 -> 575
575 -> 230
230 -> 1209
1209 -> 1160
1160 -> 584
584 -> 783
783 -> 1192
1192 -> 1220
1220 -> 1135
1135 -> 1026
1026 -> 601
601 -> 335
335 -> 635
635 -> 128
128 -> 817
817 -> 11
11 -> 798
798 -> 689
689 -> 73
73 -> 392
392 -> 854
854 -> 236
236 -> 1037
1037 -> 940
940 -> 1353
1353 -> 1101
1101 -> 139
139 -> 1125
1125 -> 804
804 -> 1123
1123 -> 1230
1230 -> 572
572 -> 85
85 -> 1136
1136 -> 1314
1314 -> 218
218 -> 1180
1180 -> 683
683 -> 989
989 -> 1321
1321 -> 583
583 -> 378
378 -> 184
184 -> 278
278 -> 913
913 -> 663
663 -> 1281
1281 -> 1289
1289 -> 207
207 -> 1113
1113 -> 760
760 -> 596
596 -> 52
52 -> 757
757 -> 659
659 -> 1153
1153 -> 299
299 -> 1388
1388 -> 639
639 -> 1110
1110 -> 318
318 -> 840
840 -> 1161
1161 -> 887
887 -> 715
715 -> 642
642 -> 797
797 -> 532
532 -> 1079
1079 -> 777
777 -> 45
45 -> 837
837 -> 892
892 -> 943
943 -> 669
669 -> 1080
1080 -> 880
880 -> 1047
1047 -> 192
192 -> 158
158 -> 963
963 -> 241
241 -> 162
162 -> 124
124 -> 578
578 -> 1213
1213 -> 1056
1056 -> 1265
1265 -> 993
993 -> 1377
1377 -> 942
942 -> 1029
1029 -> 771
771 -> 1085
1085 -> 49
49 -> 517
517 -> 1041
1041 -> 402
402 -> 291
291 -> 685
685 -> 890
890 -> 976
976 -> 286
286 -> 933
933 -> 619
619 -> 1060
1060 -> 775
775 -> 553
553 -> 287
287 -> 564
564 -> 673
673 -> 390
390 -> 34
34 -> 975
975 -> 62
62 -> 1358
1358 -> 1004
1004 -> 455
455 -> 28
28 -> 1167
1167 -> 727
727 -> 1239
1239 -> 1224
1224 -> 1063
1063 -> 1166
1166 -> 823
823 -> 216
216 -> 1227
1227 -> 313
313 -> 149
149 -> 444
444 -> 1327
1327 -> 191
191 -> 419
419 -> 404
404 -> 938
938 -> 794
794 -> 979
979 -> 992
992 -> 530
530 -> 1003
1003 -> 898
898 -> 479
479 -> 901
901 -> 787
787 -> 961
961 -> 929
929 -> 427
427 -> 22
22 -> 1143
1143 -> 1231
1231 -> 1186
1186 -> 721
721 -> 1292
1292 -> 61
61 -> 925
925 -> 762
762 -> 1332
1332 -> 550
550 -> 225
225 -> 431
431 -> 971
971 -> 835
835 -> 514
514 -> 937
937 -> 891
891 -> 1074
1074 -> 165
165 -> 448
448 -> 212
212 -> 626
626 -> 1066
1066 -> 1201
1201 -> 407
407 -> 651
651 -> 603
603 -> 433
433 -> 941
941 -> 1317
1317 -> 908
908 -> 1229
1229 -> 406
406 -> 364
364 -> 1243
1243 -> 1084
1084 -> 1106
1106 -> 447
447 -> 738
738 -> 347
347 -> 413
413 -> 63
63 -> 267
267 -> 1100
1100 -> 592
592 -> 761
761 -> 78
78 -> 183
183 -> 1364
1364 -> 411
411 -> 1375
1375 -> 340
340 -> 974
974 -> 652
652 -> 1010
1010 -> 1128
1128 -> 1116
1116 -> 1246
1246 -> 321
321 -> 152
152 -> 1088
1088 -> 599
599 -> 454
454 -> 1067
1067 -> 965
965 -> 1198
1198 -> 1141
